cell,reference_pseudotime,trajectory_bin,embedding_1,embedding_2,annotated_age,phase,state,batch
2402,0.7846894402787299,Q8,8.20118,5.8991594,0.533333333,G1,cycling,2
2403,0.15588046725182614,Q4,13.976611,4.734487,4.533333333,S,cycling,2
2404,0.17843919052193535,Q6,11.670307,6.692504,1.8666666669999998,G1,cycling,2
2405,0.1507738356539346,Q4,12.573122,6.5581055,5.6,G1,cycling,2
2406,0.25306674341177854,Q8,9.0149145,6.498264,1.066666667,G0,arrested,2
2407,0.1766667055288027,Q6,15.913674,5.59452,5.6,S,cycling,2
2408,0.18765744330476078,Q6,14.425643,5.366843,5.6,G1,cycling,2
2409,0.19456091569375894,Q7,10.780946,5.3645725,1.8666666669999998,G1,cycling,2
2410,0.1996226673251133,Q7,11.794883,4.326568,10.66666667,S,cycling,2
2411,0.4512334234153802,Q8,8.193743,5.656693,0.26666666699999997,G1,cycling,2
2412,0.1444140173399278,Q3,15.330535,5.3035216,0.533333333,G1,cycling,2
2413,0.17523844772171562,Q6,14.005574,6.3926015,2.933333333,G1,nan,2
2414,0.19299682193893894,Q7,12.010655,5.0697937,12.8,G2,cycling,2
2415,0.3000589412893379,Q8,8.9929905,6.468963,1.066666667,G1,nan,2
2416,0.15575028418218156,Q4,13.377803,5.5957346,11.2,S,cycling,2
2417,0.30077878411209036,Q8,8.600225,6.495744,15.2,G2,cycling,2
2418,0.3072390805496543,Q8,8.620241,6.2553453,8.8,S,cycling,2
2419,0.13004263029786306,Q2,15.319221,6.099391,1.6,G0,arrested,2
2420,0.25795525722147766,Q8,9.502272,5.3276844,4.266666667,G1,cycling,2
2421,0.17755234036385573,Q6,14.77321,5.111894,7.2,S,cycling,2
2422,0.16938613104199574,Q5,11.077837,5.064411,4.8,S,cycling,2
2423,0.1976927960986723,Q7,11.886962,5.1245365,14.66666667,G2,cycling,2
2424,0.14897803843150467,Q3,14.034031,5.1466184,2.133333333,G0,arrested,2
2425,0.17324594365966747,Q5,13.647601,5.278483,17.86666667,G2,cycling,2
2426,0.18043622616968577,Q6,15.615839,5.6876283,2.666666667,G1,nan,2
2427,0.1805848244958228,Q6,14.267311,7.291944,5.8666666670000005,G0,arrested,2
2428,0.4490351407831678,Q8,8.206403,5.843791,5.6,S,cycling,2
2429,0.17202472621638945,Q5,13.289783,4.930604,7.466666667,S,cycling,2
2430,0.23526127717407214,Q8,9.81373,5.214093,4.8,G1,cycling,2
2431,0.17546485081552024,Q6,13.050191,6.603297,1.6,G0,arrested,2
2432,0.18392314865943685,Q6,12.818982,6.669867,2.133333333,G0,arrested,2
2433,0.1687128649283265,Q5,10.961641,6.2681146,6.1333333329999995,S,cycling,2
2434,0.17505020182987732,Q6,10.856422,6.398596,5.6,S,cycling,2
2435,0.16311547131998957,Q5,14.788894,7.002937,9.066666667,G0,arrested,2
2436,0.29322628020680636,Q8,8.833027,5.7769213,0.8,G0,arrested,2
2437,0.19252324717833869,Q6,11.477152,6.251586,1.333333333,G1,cycling,2
2438,0.16003064387594643,Q4,12.368169,4.3112864,4.533333333,G1,cycling,2
2439,0.17357444470071437,Q5,15.2566395,5.952634,4.533333333,G0,arrested,2
2440,0.2885917153179833,Q8,8.876116,6.218119,0.0,G0,arrested,2
2441,0.14757171766766505,Q3,14.043308,4.5663176,10.13333333,S,cycling,2
2442,0.3150565073686066,Q8,9.625424,2.5984056,14.4,G2,cycling,2
2443,0.2045458660012383,Q7,11.313124,5.7270627,2.4,G0,arrested,2
2444,0.32565952918119073,Q8,8.604711,5.6570916,7.2,S,cycling,2
2445,0.2522039669803153,Q8,9.445287,6.523384,0.26666666699999997,G1,cycling,2
2446,0.16147938529180217,Q5,15.272102,6.1797423,10.66666667,G1,nan,2
2447,0.12401345521481523,Q2,12.923328,5.707114,1.066666667,G0,arrested,2
2448,0.18940698755151658,Q6,13.089176,1.6285967,0.0,G1,cycling,2
2449,0.28763113469299867,Q8,8.945635,5.134098,5.6,G0,arrested,2
2450,0.19089633938618378,Q6,11.510952,6.6683655,0.533333333,G1,cycling,2
2451,0.35906915530432537,Q8,8.70288,6.54054,0.0,G1,cycling,2
2452,0.22277391774833077,Q7,9.940595,5.7076693,5.333333333,G0,arrested,2
2453,0.21762031720542596,Q7,10.727538,6.3002234,7.2,S,cycling,2
2454,0.18509265185787424,Q6,12.701146,6.420013,1.6,G1,nan,2
2455,0.23581710347612383,Q8,10.362096,5.263363,8.8,G0,arrested,2
2456,0.1822958457944408,Q6,13.161501,5.0414476,12.8,G2,cycling,2
2457,0.1841282172651954,Q6,13.208454,4.340313,13.86666667,S,cycling,2
2458,0.18443981936621395,Q6,14.710579,4.889165,11.73333333,S,cycling,2
2459,0.18987302613624615,Q6,10.47514,4.7486315,4.533333333,G1,cycling,2
2460,0.165661185942683,Q5,15.145863,5.8471246,3.733333333,G1,cycling,2
2461,0.2787634577895952,Q8,9.618866,6.3730316,4.0,G0,arrested,2
2462,0.15981903649028176,Q4,12.699357,5.984163,0.533333333,G0,arrested,2
2463,0.1478069074666478,Q3,13.962198,5.3455205,1.8666666669999998,G0,arrested,2
2464,0.20769374096555004,Q7,10.877778,4.557294,8.8,G2,cycling,2
2465,0.17616564506183796,Q6,12.935786,4.833819,16.53333333,G2,cycling,2
2466,0.2261088270248683,Q8,9.882813,6.5251927,2.4,G1,cycling,2
2467,0.27140326929500674,Q8,8.971933,6.610731,6.1333333329999995,S,cycling,2
2468,0.16002893753235675,Q4,14.243147,5.498719,5.8666666670000005,S,cycling,2
2469,0.2517075368868871,Q8,9.088729,6.652804,0.0,G0,arrested,2
2470,0.17220581700237012,Q5,13.342206,6.5985794,2.133333333,G1,cycling,2
2471,0.28543891659321124,Q8,8.747766,5.871675,0.533333333,G1,cycling,2
2472,0.15368405323732934,Q4,13.411085,5.5334697,6.666666667,S,cycling,2
2473,0.1543163897377708,Q4,13.484795,5.6870666,3.4666666669999997,G1,nan,2
2474,0.18155960990120207,Q6,11.0165615,0.75536585,12.8,G2,cycling,2
2475,0.15582486239351823,Q4,15.790503,5.3882504,5.8666666670000005,G1,cycling,2
2476,0.12436318063921672,Q2,16.14376,5.113334,5.066666667,G1,cycling,2
2477,0.20494281832924946,Q7,14.973029,7.642117,14.93333333,G0,arrested,2
2478,0.1821496770544798,Q6,16.181023,5.1135836,4.0,G0,arrested,2
2479,0.193807218521622,Q7,11.608861,4.848379,8.266666667,S,cycling,2
2480,0.22410488241239016,Q7,10.642602,6.194225,0.533333333,G0,arrested,2
2481,0.2541054148078856,Q8,9.4412155,6.531459,1.333333333,G0,arrested,2
2482,0.15170326794861522,Q4,15.614344,3.9549503,9.6,S,cycling,2
2483,0.20517663730347763,Q7,13.071672,1.470239,0.0,G1,cycling,2
2484,0.14922408788696964,Q3,11.8836565,0.22529952,8.266666667,S,cycling,2
2485,0.21871517190815867,Q7,11.291569,4.557853,12.8,G2,cycling,2
2486,0.15460114560706345,Q4,14.145684,5.5588894,2.4,G1,cycling,2
2487,0.3403388799161619,Q8,8.51607,6.4486833,1.333333333,G1,cycling,2
2488,0.1521757112775838,Q4,13.13753,5.573845,0.533333333,G0,arrested,2
2489,0.20120747818976004,Q7,12.014607,5.2594457,11.73333333,G2,cycling,2
2490,0.20576628391104274,Q7,10.499746,1.0784664,0.0,G1,cycling,2
2491,0.12574046861868238,Q2,12.79314,0.081843674,1.8666666669999998,G0,arrested,2
2492,0.2651047964410636,Q8,9.823734,2.6403348,15.46666667,G2,cycling,2
2493,0.1568310474941754,Q4,15.941819,5.196621,8.0,G1,nan,2
2494,0.21275217079601166,Q7,10.8681755,2.7545621,20.53333333,G2,cycling,2
2495,0.20032690558023208,Q7,10.968721,4.863614,5.066666667,S,cycling,2
2496,0.2895826513074731,Q8,8.60225,4.8791766,3.733333333,G1,cycling,2
2497,0.18106834869552185,Q6,13.651418,5.1897087,10.4,S,cycling,2
2498,0.12490861297914857,Q2,14.364735,5.5747304,4.533333333,G1,nan,2
2499,0.24465764858705732,Q8,9.149869,4.5001993,2.933333333,G1,cycling,2
2500,0.18826678734378455,Q6,13.292394,6.1459427,3.733333333,G1,cycling,2
2501,0.15632546022100532,Q4,13.98112,5.659687,1.333333333,G1,cycling,2
2502,0.15990116342903918,Q4,15.539762,6.2131586,3.4666666669999997,G0,arrested,2
2503,0.20347488011482673,Q7,10.879542,6.110551,6.933333332999999,S,cycling,2
2504,0.19063024364650732,Q6,13.7085,5.566195,5.066666667,S,nan,2
2505,0.16273362970950245,Q5,15.617211,3.9939544,4.533333333,S,nan,2
2506,0.2638419118855489,Q8,9.968101,3.4766457,18.93333333,G2,cycling,2
2507,0.20930672890615495,Q7,13.764614,7.306253,8.0,G0,arrested,2
2508,0.15225671056926898,Q4,13.824081,4.901601,6.666666667,S,cycling,2
2509,0.21302955944990626,Q7,10.184046,4.5421324,13.86666667,S,cycling,2
2510,0.15746838064065663,Q4,11.951773,0.36630195,6.933333332999999,S,cycling,2
2511,0.15094927318200696,Q4,13.111508,5.7836127,0.533333333,G1,nan,2
2512,0.18613632211697556,Q6,12.999037,5.489052,8.266666667,S,cycling,2
2513,0.2560329250130979,Q8,10.022083,2.4656434,14.4,G2,cycling,2
2514,0.10041868239670594,Q1,13.518132,5.5771527,0.533333333,G0,arrested,2
2515,0.21940896763501314,Q7,10.191223,5.789619,1.066666667,G1,cycling,2
2516,0.19517129636548894,Q7,11.746166,6.481215,5.066666667,G1,cycling,2
2517,0.1535900292461434,Q4,12.6671,6.0945354,1.8666666669999998,G1,nan,2
2518,0.1505157467560844,Q4,12.796682,5.8460436,3.733333333,G1,cycling,2
2519,0.18140096058918953,Q6,12.981253,6.734868,1.6,G0,arrested,2
2520,0.17469272778282555,Q6,15.258109,7.5588503,21.06666667,G0,arrested,2
2521,0.3669407469099287,Q8,8.558077,5.417342,4.533333333,S,cycling,2
2522,0.20423415727046831,Q7,11.703012,4.8288393,7.2,S,cycling,2
2523,0.12513713229955914,Q2,15.263318,6.336603,3.733333333,G0,arrested,2
2524,0.15410479072131816,Q4,14.267189,4.0825615,14.13333333,S,cycling,2
2525,0.1476099130632315,Q3,14.758481,4.3609185,12.53333333,S,cycling,2
2526,0.22771325623772706,Q8,9.127528,4.224192,1.8666666669999998,G1,cycling,2
2527,0.15628860887602544,Q4,15.106647,5.6503243,1.6,G1,cycling,2
2528,0.18488425405137202,Q6,13.374314,6.079516,4.266666667,G1,cycling,2
2529,0.2793541400526122,Q8,8.71168,4.5995145,5.8666666670000005,S,cycling,2
2530,0.21193321305732132,Q7,9.357298,4.506484,1.6,G1,cycling,2
2531,0.15408044749574584,Q4,13.543971,5.676037,3.2,G1,cycling,2
2532,0.16318113397319767,Q5,13.203228,5.8901567,6.1333333329999995,G1,cycling,2
2533,0.22960142108980752,Q8,10.489653,6.038682,4.0,G1,cycling,2
2534,0.2895625464139598,Q8,8.756743,5.0292597,3.4666666669999997,G1,cycling,2
2535,0.1923126202751716,Q6,11.943228,4.837888,17.06666667,S,nan,2
2536,0.28049661142899435,Q8,8.878343,4.960285,4.266666667,G1,cycling,2
2537,0.18777211512778835,Q6,14.0743265,3.5823486,1.6,G0,arrested,2
2538,0.18751430325680918,Q6,10.379769,6.347194,2.4,G0,arrested,2
2539,0.1559011056171294,Q4,12.977333,5.2639847,7.2,S,cycling,2
2540,0.18736549226202887,Q6,12.022881,5.7464375,5.6,G1,cycling,2
2541,0.1753944976606708,Q6,10.959021,0.63499635,5.8666666670000005,S,cycling,2
2542,0.24535841561063765,Q8,10.1515,2.189028,14.93333333,G2,cycling,2
2543,0.15767072767970647,Q4,14.917495,5.625534,4.0,G1,cycling,2
2544,0.1774764355288993,Q6,12.114277,6.6299896,4.0,G1,cycling,2
2545,0.24002487923152763,Q8,10.42403,1.791292,19.46666667,G2,cycling,2
2546,0.2221970356480059,Q7,11.204327,6.198816,1.333333333,G1,nan,2
2547,0.21299391677306595,Q7,10.946801,4.3805504,9.333333332999999,S,cycling,2
2548,0.22340602633454493,Q7,9.3620405,4.443942,4.0,G1,cycling,2
2549,0.12940019144848186,Q2,12.27412,5.350146,1.8666666669999998,G1,cycling,2
2550,0.1663451672585512,Q5,14.602129,7.391549,19.2,G0,arrested,2
2551,0.1669754558738416,Q5,12.560735,6.497164,2.4,G1,cycling,2
2552,0.17101221083760187,Q5,9.609367,4.3881583,3.4666666669999997,G1,cycling,2
2553,0.14260215861447761,Q3,14.637107,5.2340055,4.0,G1,cycling,2
2554,0.28413254220865497,Q8,9.018775,5.447604,7.733333332999999,S,cycling,2
2555,0.23405274622969868,Q8,10.460395,4.18778,18.4,G2,cycling,2
2556,0.15204541447575617,Q4,13.784249,4.788249,5.6,S,cycling,2
2557,0.19330533009777337,Q7,11.898675,4.9709215,10.4,S,cycling,2
2558,0.17291048546978371,Q5,10.270844,0.9025516,9.333333332999999,S,cycling,2
2559,0.25998844776698515,Q8,9.242114,5.265571,1.333333333,G0,arrested,2
2560,0.15109881872142789,Q4,13.71172,5.475653,4.266666667,S,cycling,2
2561,0.16767883453441898,Q5,14.833359,7.1495457,19.73333333,G0,arrested,2
2562,0.1576641580572955,Q4,15.100717,5.8630075,3.733333333,G1,nan,2
2563,0.1558302359468444,Q4,15.743577,6.037862,4.266666667,G0,arrested,2
2564,0.26869460810606804,Q8,9.427747,5.7840185,1.333333333,G1,cycling,2
2565,0.17095779481492568,Q5,10.132452,4.6114197,1.8666666669999998,G1,cycling,2
2566,0.14793661384682089,Q3,13.311189,5.534599,1.8666666669999998,G1,cycling,2
2567,0.1552493418997613,Q4,13.413326,5.974945,3.4666666669999997,G1,cycling,2
2568,0.20197739961992997,Q7,9.372698,4.295439,1.066666667,G1,cycling,2
2569,0.3273312404063746,Q8,8.579282,4.2497454,1.066666667,G1,cycling,2
2570,0.21451710814854327,Q7,9.727425,5.0371046,6.1333333329999995,G1,cycling,2
2571,0.1911891636891352,Q6,14.094506,3.8418453,4.0,G1,cycling,2
2572,0.15322453720023407,Q4,14.041237,5.1661577,12.26666667,S,cycling,2
2573,0.16604074467925656,Q5,14.276457,6.207296,3.4666666669999997,G1,cycling,2
2574,0.16571864292204297,Q5,13.708344,5.213897,6.933333332999999,S,cycling,2
2575,0.16622301535221626,Q5,12.76421,5.8124695,3.4666666669999997,G0,arrested,2
2576,0.15395145969133087,Q4,15.58207,4.6457615,15.46666667,S,cycling,2
2577,0.17051617093037857,Q5,12.4179125,6.014048,3.4666666669999997,G0,arrested,2
2578,0.1267442696882477,Q2,15.530719,6.62832,8.0,G0,arrested,2
2579,0.22123441688687023,Q7,9.085337,3.6040711,5.8666666670000005,S,cycling,2
2580,0.17695756347683553,Q6,12.215169,6.7416224,1.333333333,G1,cycling,2
2581,0.27165594703087487,Q8,8.87056,4.5554523,0.26666666699999997,G1,cycling,2
2582,0.11565894783795526,Q1,13.639511,5.713748,5.6,G1,cycling,2
2583,0.12412821530893058,Q2,11.69749,0.8296714,3.4666666669999997,G1,cycling,2
2584,0.18588899705461467,Q6,11.816373,3.3628225,16.8,G2,cycling,2
2585,0.17972053857821513,Q6,13.57083,4.9864726,7.466666667,S,cycling,2
2586,0.21867732212095609,Q7,9.746157,5.923745,3.4666666669999997,G1,cycling,2
2587,0.19543339504540538,Q7,9.546417,4.3054786,0.26666666699999997,G1,cycling,2
2588,0.17550192659294694,Q6,14.366236,4.448253,15.73333333,G2,cycling,2
2589,0.17142788195094724,Q5,13.494751,5.9777656,2.933333333,G1,cycling,2
2590,0.15119887242676408,Q4,15.632177,5.6184726,4.266666667,G1,cycling,2
2591,0.17753005253996543,Q6,14.614106,5.0861564,6.666666667,S,cycling,2
2592,0.2940486572946467,Q8,10.117618,3.6966817,21.86666667,G2,cycling,2
2593,0.19156205381872435,Q6,10.646949,6.44631,6.4,S,cycling,2
2594,0.21305284823803528,Q7,10.265815,4.6827035,7.2,S,cycling,2
2595,0.12416772167741487,Q2,14.961464,6.7360525,12.8,G0,arrested,2
2596,0.1619044291926207,Q5,15.382852,3.6612878,7.733333332999999,S,cycling,2
2597,0.22337369272943614,Q7,9.492961,5.139396,3.2,G1,cycling,2
2598,0.14968362428182402,Q3,14.293329,3.7195375,7.733333332999999,S,cycling,2
2599,0.1977833051658969,Q7,12.244399,5.568254,7.2,S,cycling,2
2600,0.18562579152736164,Q6,12.304941,4.113742,7.733333332999999,S,cycling,2
2601,0.22017175773548045,Q7,9.438234,4.688978,14.93333333,G2,cycling,2
2602,0.16876733791672782,Q5,12.0429125,5.732499,1.066666667,G1,cycling,2
2603,0.18245865475084241,Q6,13.1743355,6.117379,5.066666667,G1,cycling,2
2604,0.1790894140089529,Q6,12.815047,6.17943,1.8666666669999998,G0,arrested,2
2605,0.22598809321623042,Q8,10.800578,6.3033795,0.26666666699999997,G1,cycling,2
2606,0.18540746500179778,Q6,11.985419,5.933504,1.333333333,G0,arrested,2
2607,0.1461611661678583,Q3,14.580762,4.194093,7.733333332999999,S,cycling,2
2608,0.25344195759047244,Q8,9.088923,5.5519786,3.4666666669999997,G1,cycling,2
2609,0.17785751225112645,Q6,11.455217,1.4351048,6.666666667,S,cycling,2
2610,0.19671333401790217,Q7,13.408637,6.047422,8.266666667,G1,cycling,2
2611,0.19173456298033978,Q6,11.801025,4.9657884,7.2,S,cycling,2
2612,0.1382842944592966,Q3,14.613454,3.2497194,13.6,S,cycling,2
2613,0.16698889490435095,Q5,15.9173975,5.5468626,1.6,G1,cycling,2
2614,0.17458254835207157,Q6,12.634997,5.904623,3.2,G0,arrested,2
2615,0.30895891263391023,Q8,8.65798,6.1827736,10.66666667,S,cycling,2
2616,0.18478821345046217,Q6,14.176424,5.8978715,3.733333333,G1,cycling,2
2617,0.3051465207565005,Q8,8.660087,5.272904,3.2,G1,cycling,2
2618,0.1927811906322663,Q7,12.390315,5.077556,13.86666667,S,cycling,2
2619,0.18443562689245308,Q6,13.245731,5.0350957,15.2,S,cycling,2
2620,0.15218301477966764,Q4,15.048708,5.283365,2.933333333,G1,cycling,2
2621,0.16753263119691655,Q5,14.340786,5.141005,8.266666667,S,cycling,2
2622,0.2312199230602852,Q8,9.518062,5.442519,1.8666666669999998,G0,arrested,2
2623,0.21443531231236534,Q7,10.791697,4.138191,11.2,G2,cycling,2
2624,0.2010060095407415,Q7,11.6884,5.8847213,1.333333333,G0,arrested,2
2625,0.15953066969624236,Q4,11.559058,3.5591013,12.0,G2,cycling,2
2626,0.1748768277941384,Q6,14.143475,5.746568,2.4,G1,cycling,2
2627,0.1851662677621881,Q6,13.451446,6.1341333,2.133333333,G0,arrested,2
2628,0.17932573832408896,Q6,13.885965,6.531114,3.4666666669999997,G0,arrested,2
2629,0.17640547608161794,Q6,14.924571,5.9046884,3.733333333,G1,cycling,2
2630,0.18320522067548495,Q6,9.963311,4.925029,1.066666667,G1,cycling,2
2631,0.16628324815252138,Q5,12.835823,5.8827324,2.133333333,G0,arrested,2
2632,0.1539359206219453,Q4,13.473637,6.085793,4.266666667,G1,nan,2
2633,0.1805392095639853,Q6,12.167657,3.8277972,12.8,S,cycling,2
2634,0.1425982759051018,Q3,12.5361395,0.1916389,3.4666666669999997,G1,cycling,2
2635,0.1852892198685907,Q6,14.543524,6.4839444,7.2,G1,cycling,2
2636,0.21420698265709087,Q7,9.610567,4.109077,5.8666666670000005,G1,cycling,2
2637,0.19146196626551332,Q6,12.82084,6.318805,5.8666666670000005,G1,cycling,2
2638,0.17410164809011763,Q6,14.519195,4.245116,12.53333333,S,cycling,2
2639,0.2054623284938267,Q7,11.772563,3.4446752,13.86666667,G2,cycling,2
2640,0.5394044744718002,Q8,8.157276,5.570374,2.666666667,G1,cycling,2
2641,0.21064871123645543,Q7,11.699161,6.25265,3.2,G1,nan,2
2642,0.15015931468125326,Q4,15.31959,6.1657643,5.066666667,G1,nan,2
2643,0.22239042977387208,Q7,10.005219,5.1390944,3.733333333,G1,cycling,2
2644,0.16086985547000363,Q5,14.720684,6.4754276,2.4,G0,arrested,2
2645,0.1890525050186512,Q6,12.155409,4.9290843,10.13333333,S,cycling,2
2646,0.23030086567662275,Q8,9.716722,5.45438,2.933333333,G1,cycling,2
2647,0.1586545305425309,Q4,12.602388,4.055896,4.0,G1,cycling,2
2648,0.15369484175620612,Q4,12.8545885,3.612242,15.73333333,G2,cycling,2
2649,0.1469452855718749,Q3,12.733674,6.0654874,0.26666666699999997,G1,cycling,2
2650,0.183995928221273,Q6,12.361944,6.548217,3.733333333,G1,cycling,2
2651,0.1451059108042854,Q3,15.473467,7.091111,4.533333333,G0,arrested,2
2652,0.23567754327834137,Q8,9.257899,4.992362,2.666666667,G1,cycling,2
2653,0.3354523945694712,Q8,8.529312,6.4163074,3.4666666669999997,G1,cycling,2
2654,0.15081893360447574,Q4,14.465494,4.8617287,5.6,S,cycling,2
2655,0.1748824497623928,Q6,12.521155,6.375263,0.26666666699999997,G1,cycling,2
2656,0.23829902687856686,Q8,9.359855,2.0750227,17.33333333,G2,cycling,2
2657,0.15453667010338584,Q4,12.824571,4.9568725,6.1333333329999995,S,cycling,2
2658,0.1902220419792458,Q6,12.517685,5.907194,4.8,G1,cycling,2
2659,0.14854387591560594,Q3,15.295201,4.328463,0.26666666699999997,G1,nan,2
2660,0.14483824676706744,Q3,13.94482,4.401956,13.6,S,cycling,2
2661,0.16034703061100847,Q4,13.027006,4.4595547,5.8666666670000005,S,cycling,2
2662,0.14641191613589163,Q3,13.727077,4.686594,6.1333333329999995,S,cycling,2
2663,0.14174747836162221,Q3,13.317948,6.3105927,0.8,G1,cycling,2
2664,0.1548852176661604,Q4,15.411764,5.196867,5.8666666670000005,G1,nan,2
2665,0.1589632173432748,Q4,11.120912,6.289842,6.666666667,G1,cycling,2
2666,0.20318041315584234,Q7,12.20643,6.432871,2.666666667,G1,cycling,2
2667,0.1662078875745149,Q5,12.11689,5.7476215,2.4,G1,cycling,2
2668,0.1469802874909374,Q3,12.206181,4.080618,4.266666667,G1,cycling,2
2669,0.17183992786351768,Q5,14.482614,5.2408023,6.666666667,S,cycling,2
2670,0.14852764289172074,Q3,15.470042,4.8370457,12.26666667,S,cycling,2
2671,0.1463803042121713,Q3,15.178242,5.4619584,0.8,G1,cycling,2
2672,0.1504436568076235,Q4,13.519444,4.351664,14.13333333,S,cycling,2
2673,0.16179906036715136,Q5,14.235474,3.5894036,3.4666666669999997,G1,cycling,2
2674,0.15877330661101227,Q4,15.3864765,5.799775,3.4666666669999997,G0,arrested,2
2675,0.16407822437905173,Q5,15.570539,5.7365556,4.8,G1,cycling,2
2676,0.22730275964755764,Q8,10.406371,4.6977215,11.46666667,S,cycling,2
2677,0.16270721885516584,Q5,15.297039,5.2934346,3.733333333,G1,cycling,2
2678,0.15419892368576207,Q4,13.418093,4.3451653,12.26666667,S,cycling,2
2679,0.16043258756864573,Q5,15.168398,7.1526585,5.066666667,G0,arrested,2
2680,0.13477885739414483,Q3,14.8618555,6.0593076,2.666666667,G1,cycling,2
2681,0.11134611825493668,Q1,15.0080185,3.9132447,0.8,G1,nan,2
2682,0.17990760157248514,Q6,12.305054,6.4217033,1.333333333,G0,arrested,2
2683,0.19664524540055514,Q7,11.729273,5.789331,1.333333333,G0,arrested,2
2684,0.16620149699058737,Q5,14.504184,6.6983867,6.1333333329999995,G0,arrested,2
2685,0.1471691553644285,Q3,14.766519,6.2199507,4.266666667,G1,cycling,2
2686,0.29922695076484396,Q8,8.578349,4.60543,6.4,S,cycling,2
2687,0.1464009421801212,Q3,13.878238,4.5756373,11.46666667,S,cycling,2
2688,0.20828119467204093,Q7,12.259985,6.5094357,3.733333333,G1,cycling,2
2689,0.34596160671525084,Q8,8.47707,4.666099,6.666666667,S,cycling,2
2690,0.18996185382523742,Q6,14.783202,7.6835275,19.73333333,G0,arrested,2
2691,0.15540620865986499,Q4,15.402978,5.9543886,5.066666667,G1,cycling,2
2692,0.15382846035228515,Q4,15.697839,4.8915315,7.466666667,S,cycling,2
2693,0.16637818322403017,Q5,12.742924,6.5866513,5.333333333,G1,cycling,2
2694,0.16288052911656953,Q5,12.080402,0.27706242,2.666666667,G1,cycling,2
2695,0.157582694671012,Q4,15.311637,5.9417605,5.066666667,G0,arrested,2
2696,0.1535029818198861,Q4,14.231448,4.531787,13.86666667,G2,cycling,2
2697,0.17110496022291652,Q5,15.614982,5.514559,2.933333333,G1,cycling,2
2698,0.11722327441776437,Q1,14.233252,2.9355552,3.4666666669999997,G1,cycling,2
2699,0.17573829628311033,Q6,14.867871,6.2781305,2.666666667,G1,nan,2
2700,0.13128711907191978,Q2,12.346594,-0.11292395,4.0,G1,cycling,2
2701,0.2001482946423122,Q7,10.67617,2.4937367,12.0,G2,cycling,2
2702,0.21634862402610594,Q7,10.434246,5.3524923,2.4,G0,arrested,2
