target_Tg,decoder,anchor_idx,acid_decoded,epoxide_decoded,acid_canonical,epoxide_canonical,valid,novel_pair,novel_monomer,pred_tg
450.0,greedy,105,O=C(O)CCN(CCC(=O)O)C(=O)C(=O)Nc1ccc(NC(=O)C(=O)NCC2CCC2)cc1,CN(Cc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccccc3)cccc3OCC3CO3)cccc2OCC2CO2)c1,O=C(O)CCN(CCC(=O)O)C(=O)C(=O)Nc1ccc(NC(=O)C(=O)NCC2CCC2)cc1,,False,False,False,450.0006103515625
450.0,sample,105,O=C(O)CNCc1ccc(NC(=O)C(=O)N2CCCNC(=O)C(=O)N(CCC(=O)O)CCCC3CC2)o1,O=C(C=Cc1ccc(OCC2CO2)cc(OCc2ccccc2)c1)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2)c,,,False,False,False,450.0006103515625
450.0,greedy,106,Cc1cc(C)c(NC(=O)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)n1C,Cc1cc(C(=O)Nc2ccc(C(=O)Nc3ccc(OCC4CO4)cc3c2OCC2CO2)ccc1OCC1CO1,Cc1cc(C)n(C)c1NC(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,,False,False,False,450.0001525878906
450.0,sample,106,Ccc1N)c1CCN(CCC(=O)O)C(=O)Nc1ccc(C)c(C)c1=O,CC(=O)c1ccc(OCC2CO2)c(NC(=O)c2cncc(C3CO3)c2C)c1,,CC(=O)c1ccc(OCC2CO2)c(NC(=O)c2cncc(C3CO3)c2C)c1,False,False,False,450.0001525878906
450.0,greedy,107,COc1cc(C(=O)N(CCC(=O)O)CCC(=O)O)c(OC)c(=O)n(CCC(=O)O)c1=O,Cc1ccc(OCC2CO2)c(CN2CCC(Cc3ccc(OCC4CO4)cc3)CC2)c1,COc1cc(C(=O)N(CCC(=O)O)CCC(=O)O)c(OC)c(=O)n(CCC(=O)O)c1=O,Cc1ccc(OCC2CO2)c(CN2CCC(Cc3ccc(OCC4CO4)cc3)CC2)c1,True,True,True,450.0005798339844
450.0,sample,107,COc1ccc(OCC(=O)N(CCC(=O)O)CC(=O)n2C(=O)C(=O)OCC(=O)O)c(=O)n(CC(=O)O)c,Cc1ccc(N2CCN(Cc3ccccc3OCC3CO3)c2ccccc1OCC1CO1)CCO2,,,False,False,False,450.0005798339844
450.0,greedy,108,O=C(O)c1ccc(C(=O)O)cc1C(=O)O,CCOc1ccc(C(=O)OCC(=O)N(CC2CO2)CC2CO2)cc1C(=O)O,O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1,CCOc1ccc(C(=O)OCC(=O)N(CC2CO2)CC2CO2)cc1C(=O)O,True,True,True,450.0004577636719
450.0,sample,108,COC(=O)c1ccccc1C(=O)O)c1ccc(C(=O)O)cc1OCC1CO2,Cc1cc(C(=O)OCC(=O)N(CC2CO2)CC2CO2)cc(C(=O)C2CCC(C)C)c1,,,False,False,False,450.0004577636719
450.0,greedy,109,O=C(O)COc1ccc(C(=O)O)cc1OCC(=O)O,Cc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C(=O)C1CC1,O=C(O)COc1ccc(C(=O)O)cc1OCC(=O)O,,False,False,False,450.0001525878906
450.0,sample,109,O=C(O)COCc1ccc(CNCc2ccco2)C(=O)O)c1,Cc1cc(C)c(C(=O)N(CC2CO2)CC2CO2)cc1C(=O)O,,Cc1cc(C)c(C(=O)N(CC2CO2)CC2CO2)cc1C(=O)O,False,False,False,450.0001525878906
450.0,greedy,110,CC(C)(C)c1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1)C(=O)CCC(=O)O,CC(C)N1CCN(Cc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,,CC(C)N1CCN(Cc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,False,False,False,449.9994201660156
450.0,sample,110,CC(C)(CC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1)C1CCCCCC1,CN(C(=O)c1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1)C1CCCCC1,CC(C)(CC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1)C1CCCCCC1,CN(C(=O)c1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1)C1CCCCC1,True,True,True,449.9994201660156
450.0,greedy,111,O=C(O)c1ccc(C(=O)N2CCC(C(=O)O)CC2)cc1OC1CCCC1,Cc1ccc(CN(Cc2ccc(C(=O)Nc3ccc(COCC3CO3)cc2)ccc1C(=O)Nc1ccccc1OCC1CO1,O=C(O)c1ccc(C(=O)N2CCC(C(=O)O)CC2)cc1OC1CCCC1,,False,False,False,449.9996337890625
450.0,sample,111,O=C(Cc1ccc(OCC2CO2)cc1)C(=O)N1CCC(c2ccc(Oc3ccccc2)CCC2)c1,Cc1ccc(CN(Cc2ccccc2)ccc1CN1CCN(Cc1ccc(OCC2CO2)c(COCC2CO2)c1,,,False,False,False,449.9996337890625
450.0,greedy,112,O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)c1cccc(OCC2CO2)c1,Cc1cc(CN2CCc3ccc(C(=O)N(CC3CO3)CC3CO3)cc2)nn1,O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)c1cccc(OCC2CO2)c1,,False,False,False,450.0005798339844
450.0,sample,112,O=C(O)CCC(NC(=O)C(=O)N(CCC(=O)O)C(=O)COc1cccc2c1OCCCC2,Cc1nc(C2=C(N)c(C(=O)Nc2ccc(C(=O)N(CC3CO3)c2)ccccc2n1)c1ccc(C(=O)N(C)c,,,False,False,False,450.0005798339844
450.0,greedy,113,CC(C)(C)Oc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)c(=O)n1,Cc1ccc(C)c(NC(=O)c2ccc(COCC3CO3)c(COC)c3ccc3ccc3c2)c(COCC2CO2)c1,,,False,False,False,450.000244140625
450.0,sample,113,CCn1c(=O)n(CCC(=O)OCCC(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)cn1,Cc1ccc(C(=O)Nc2ccccc2ccc(COCC4CO2)c(CO3)c2)ccc1Oc1ccc(C)c(COCC2Cc2ccc,CCn1ncn(CCC(=O)OCCC(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)c1=O,,False,False,False,450.000244140625
450.0,greedy,114,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1C(=O)O,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1C(=O)NCc1ccccc1,,,False,False,False,450.0002136230469
450.0,sample,114,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1C(=O)O,Cc1cc(C(=O)NCc2ccc(C3CO3)cc2)ccc1NC(=O)c1ccc(OCC2CO2)nc1C,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1C(=O)O,Cc1cc(C(=O)NCc2ccc(C3CO3)cc2)ccc1NC(=O)c1ccc(OCC2CO2)nc1C,True,True,True,450.0002136230469
450.0,greedy,115,COc1cc(C=Cc2nc(C(=O)N(CCC(=O)O)c3ccccc3n2)cc2ccccc2nn2ccccc2n1,CN(C)C(=O)Nc1ccc(C(=O)NCC2CO2)cc1)NCC1CO1,,,False,False,False,449.9997253417969
450.0,sample,115,Cc1nn2cc(CNc3ccc(CC(=O)N(CCC(=O)O)c3n2)oc2ccccc12,CN(C)C(=O)NCCCNC(=O)c1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1,,CN(C)C(=O)NCCCNC(=O)c1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1,False,False,False,449.9997253417969
450.0,greedy,116,COc1ccc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)ccc1C,Cc1ccc(CN2CCN(C(=O)c3ccc(OCC4CO4)cc3)CC2)cc1OCC1CO1,,Cc1ccc(CN2CCN(C(=O)c3ccc(OCC4CO4)cc3)CC2)cc1OCC1CO1,False,False,False,449.9998474121094
450.0,sample,116,COc1ccc(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1C,Cc1cc(OCC2CO2)nc2ccc(CN2CCCC2)ccnc1OCC1CO1)CC1,,,False,False,False,449.9998474121094
450.0,greedy,117,Cn1c(=O)n(CC(=O)O)cc1C(=O)O,COc1ccc(CNC(=O)C(=O)N(CC2CO2)CC2CO2)cc1OC,Cn1c(C(=O)O)cn(CC(=O)O)c1=O,COc1ccc(CNC(=O)C(=O)N(CC2CO2)CC2CO2)cc1OC,True,True,True,449.9999084472656
450.0,sample,117,CN(C(=O)c1ccc(C(=O)O)cc1)C(=O)c1ccc(NC(=O)c2ccccc2)nc1,COc1cc(CNC(=O)C(=O)N(CC2CO2)CC2CO2)ccc1OCCNC(=O)CCc1cccc(OC)c1OCC1CO1,CN(C(=O)c1ccc(C(=O)O)cc1)C(=O)c1ccc(NC(=O)c2ccccc2)nc1,COc1cc(CNC(=O)C(=O)N(CC2CO2)CC2CO2)ccc1OCCNC(=O)CCc1cccc(OC)c1OCC1CO1,True,True,True,449.9999084472656
450.0,greedy,118,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1C(=O)O,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc(OC2CCCC2)cc1,,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc(OC2CCCC2)cc1,False,False,False,450.00018310546875
450.0,sample,118,Cc1cc(NC(=O)c2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc3)ccc2n1,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccccc1C(=O)O,,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccccc1C(=O)O,False,False,False,450.00018310546875
450.0,greedy,119,O=C(O)c1ccc(C(=O)N(CCC(=O)O)CC2)cc1,O=C(CC1(CC(=O)N(CC2CO2)CC2CO2)CC1)NCc1ccccc1,,O=C(CC1(CC(=O)N(CC2CO2)CC2CO2)CC1)NCc1ccccc1,False,False,False,450.00018310546875
450.0,sample,119,O=C(O)c1ccc(NC(=O)C2C(=O)c2cncc(OCCC(=O)O)c2)CC1,O=C(COc1ccccc1OCC1CCN(C(=O)C2CCC(C2CO2)CC2CO2)CC1,,,False,False,False,450.00018310546875
450.0,greedy,120,O=C(O)c1ccc(C(=O)O)cc1C(=O)O,Cc1ccc(CN2CCN(Cc3ccc(OCC4CO4)cc3)CC2)c(OCC2CO2)c1,O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1,Cc1ccc(CN2CCN(Cc3ccc(OCC4CO4)cc3)CC2)c(OCC2CO2)c1,True,True,True,450.0003967285156
450.0,sample,120,O=C(O)c1ccc(N2C(=O)C(CC3CO3)CC2)cc1,Cc1ccc2c(cc1CN(C(=O)C1CC1CO1)C1CCCCC1)c1cc(OCC2CO2)cc1,O=C(O)c1ccc(N2CCC(CC3CO3)C2=O)cc1,,False,False,False,450.0003967285156
450.0,greedy,121,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CCCCCCC2)c1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)Nc1ccc(C(=O)N(CC2CO2)c2ccccc2)cc1,,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)Nc1ccc(C(=O)N(CC2CO2)c2ccccc2)cc1,False,False,False,450.0007019042969
450.0,sample,121,Cc1cccc(NC(=O)CCNC(=O)Nc2ccc(C(=O)N(CC4CO4)CC3CO3)c2)c(C)c1,O=C(Nc1ccccc1N1CCN(Cc2cccnc2)CC1)c1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1,,O=C(Nc1ccccc1N1CCN(Cc2cccnc2)CC1)c1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1,False,False,False,450.0007019042969
450.0,greedy,122,CCOc1ccc(CN(CCC(=O)O)CCC(=O)O)cc1C(=O)O,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(Cn2cnnc3ccccc32)cc1,CCOc1ccc(CN(CCC(=O)O)CCC(=O)O)cc1C(=O)O,,False,False,False,449.9996643066406
450.0,sample,122,CCOc1cc(C=CC(=O)O)ccc1C(=O)NCC(C)Cc1cccc(C)c1OCC(=O)O,O=C(O)CCN(CCCc1cccc(Cn2cnn(C3CC3CC3)n2)cc1,CCOc1cc(C=CC(=O)O)ccc1C(=O)NCC(C)Cc1cccc(C)c1OCC(=O)O,,False,False,False,449.9996643066406
450.0,greedy,123,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(N2C(=O)C(=O)c2ccccc3c2n1,CCCOc1ccc(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,,CCCOc1ccc(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,False,False,False,449.9999084472656
450.0,sample,123,O=C(O)CCN(CCC(=O)O)C(=O)c1cc2c(cc3ccccc3C(=O)O)CCCn2cc3n2,CCCOc1ccccc1CNC(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1,,CCCOc1ccccc1CNC(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1,False,False,False,449.9999084472656
450.0,greedy,124,Cc1ccc(CN(CCC(=O)O)C(=O)O)cc1Cc1ccccc1,COc1ccc(CNC(=O)C(=O)N(CC2CO2)CC2CO2)cc1OCC(=O)O,Cc1ccc(CN(CCC(=O)O)C(=O)O)cc1Cc1ccccc1,COc1ccc(CNC(=O)C(=O)N(CC2CO2)CC2CO2)cc1OCC(=O)O,True,True,True,449.99993896484375
450.0,sample,124,Cc1ccc(CN(CCC(=O)O)C(=O)O)c(C)c1,COc1cccc(CN(CC(=O)O)C(=O)NCc2ccc(OCC3CO3)cc2)c1,Cc1ccc(CN(CCC(=O)O)C(=O)O)c(C)c1,COc1cccc(CN(CC(=O)O)C(=O)NCc2ccc(OCC3CO3)cc2)c1,True,True,True,449.99993896484375
450.0,greedy,125,Cn1c(=O)n(CCC(=O)O)c(=O)n(CC(=O)N(CCC(=O)O)c2c(=O)n(CCC(=O)O)cc2n1,CCCCOc1cccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c1,,CCCCOc1cccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c1,False,False,False,450.0005187988281
450.0,sample,125,Cn1c(=O)n(CCC(=O)O)c(=O)c(C(=O)C(=O)c2c(CNC(=O)CCn2c(=O)n2)ccc1,CCCCOc1cccc(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)c1,,CCCCOc1cccc(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)c1,False,False,False,450.0005187988281
450.0,greedy,126,Cc1cc(C(=O)O)c(NC(=O)C(=O)Nc2ccc(C(=O)O)cc2)n1,O=C(c1ccc(OCC2CO2)c(=O)n(CC2CO2)n1)c1ccc(OC2CCC2)nc1,,,False,False,False,450.000732421875
450.0,sample,126,Cc1cnc(C(=O)O)c(C(=O)N(CCC(=O)O)CCc2ccc(C(=O)O)ccn1,O=C(c1ccc(O)cn1)N(Cc1ccc(OCC2CO2)cc1OCC1CO1,,,False,False,False,450.000732421875
450.0,greedy,127,CCCCCC(CCC(=O)O)C(=O)c1ccc(OCC(=O)O)cc1,CCCCc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1C(=O)N1CCCCCCCC1,CCCCCC(CCC(=O)O)C(=O)c1ccc(OCC(=O)O)cc1,CCCCc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1C(=O)N1CCCCCCCC1,True,True,True,449.9999084472656
450.0,sample,127,CCCCN(CCCOCC(=O)O)C(=O)c1ccc(C(=O)O)cc1,CCCCc1ccc(C)cc1NC(=O)N(CCC(=O)O)CC1CO1,CCCCN(CCCOCC(=O)O)C(=O)c1ccc(C(=O)O)cc1,CCCCc1ccc(C)cc1NC(=O)N(CCC(=O)O)CC1CO1,True,True,True,449.9999084472656
450.0,greedy,128,CC(C)(CCC(=O)O)C(=O)C(=O)NCCC(=O)NCCC(=O)NCCC(=O)O,Cc1cc(C)c(C(=O)Nc2ccc(C)c(OCC3CO3)c2)c(OCC2CO2)c1,CC(C)(CCC(=O)O)C(=O)C(=O)NCCC(=O)NCCC(=O)NCCC(=O)O,Cc1cc(C)c(C(=O)Nc2ccc(C)c(OCC3CO3)c2)c(OCC2CO2)c1,True,True,True,450.0001525878906
450.0,sample,128,CC(CNC(=O)C(=O)C(O)C(=O)C(=O)CNC(=O)C(=O)C(=O)COC(=O)CC(=O)O,Cc1cc(NC(=O)c2cc(OCC3CO3)cc2c(OCC2CO2)nc2ccc(C)cc2c1OCC1CO1,,,False,False,False,450.0001525878906
450.0,greedy,129,O=C(O)CCN(C(=O)COC(=O)c1ccc(C(=O)O)cc1)C(=O)Nc1cccc(OC2CCCC2)c1,COc1ccc(CN2CCCCC2)cc1OCC1CO1)N1CCC(C(=O)c2ccccc2OCC2CO2)CC1,O=C(O)CCN(C(=O)COC(=O)c1ccc(C(=O)O)cc1)C(=O)Nc1cccc(OC2CCCC2)c1,,False,False,False,450.00006103515625
450.0,sample,129,O=C(O)CC1CCN(c2ccc(C(=O)N3CCCCCC2)cc2ccccc2C1=O)c1cc(C(=O)O)cc1,CCOc1ccc(OCC2CO2)cc1OCC1CO1,,CCOc1ccc(OCC2CO2)cc1OCC1CO1,False,False,False,450.00006103515625
450.0,greedy,130,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C(=O)N(CCC(=O)O)cc1,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)ccc1C(=O)O,,,False,False,False,449.9996032714844
450.0,sample,130,O=C(O)CCN(CCC(=O)O)C(=O)C(=O)c1ccc(C(=O)NC(=O)C(=O)N(Cc2ccccc2)cc1,Cn1cc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1N1CCCN2,,,False,False,False,449.9996032714844
450.0,greedy,131,Cc1ccc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)c(C(=O)O)c1,Cc1cc(OCC2CO2)c(C(=O)Nc2cccc(OCC3CO3)c2)cn1,Cc1ccc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)c(C(=O)O)c1,Cc1cc(OCC2CO2)c(C(=O)Nc2cccc(OCC3CO3)c2)cn1,True,True,True,449.9998474121094
450.0,sample,131,Cc1ccc(C(=O)N2CCC(c3ccc(C(=O)O)C(=O)O)cc2)CC2=O,Cc1ccc(OCC2CO2)c(C(=O)Nc2cccc(OCC3CO3)c2)c1,,Cc1ccc(OCC2CO2)c(C(=O)Nc2cccc(OCC3CO3)c2)c1,False,False,False,449.9998474121094
450.0,greedy,132,CCC(C)(C)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,COc1ccc(C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)ccc1OCC1CO1,CCC(C)(C)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,,False,False,False,450.000244140625
450.0,sample,132,CCNC(=O)c1ccc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)cc1,COc1ccc(C(=O)Nc2cc(CCC(=O)NCCc3ccc(OCC4CO4)cc3OCC3CO3)ccc2C)cc1,CCNC(=O)c1ccc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)cc1,COc1ccc(C(=O)Nc2cc(CCC(=O)NCCc3ccc(OCC4CO4)cc3OCC3CO3)ccc2C)cc1,True,True,True,450.000244140625
450.0,greedy,133,Cn1c(=O)n(CCC(=O)O)cc1C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,Cc1ccc(C(=O)N2CCN(C(=O)Nc3ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,Cn1c(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cn(CCC(=O)O)c1=O,,False,False,False,450.0002136230469
450.0,sample,133,Cn1cc(C(=O)Nc3ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1C,CC(=O)N1Cc2ccc(C(=O)N(CC2CO2)CC2CO2)ccc1N1CCCC1,,,False,False,False,450.0002136230469
450.0,greedy,134,CN(C(=O)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C(=O)C(=O)NCC1CC1,O=C(CN1CCC(NC(=O)c2ccccc2OCC2CO2)CC1)NCc1ccc(OC2CCCC2)cc1,CN(C(=O)C(=O)NCC1CC1)C(=O)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,O=C(CN1CCC(NC(=O)c2ccccc2OCC2CO2)CC1)NCc1ccc(OC2CCCC2)cc1,True,True,True,450.0003356933594
450.0,sample,134,CN(C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CC2CO2)cc1)C(=O)C(=O)C(=O)NCc1ccc(Oc2c,O=C(O)CCN1CCC(N2CCC(C(=O)N3CCC(CC3CO3)CC2)cc1)C1CCN(C(=O)N2CCCC2=O)c1,,,False,False,False,450.0003356933594
450.0,greedy,135,CC(C)(CC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1)C(=O)CCC(=O)O,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc(OCc2ccccc2)CC1,CC(C)(CC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1)C(=O)CCC(=O)O,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)NC1=CC=C(OCc2ccccc2)CC1,True,True,True,449.9999694824219
450.0,sample,135,CC(C(=O)NCc1ccc(C(=O)NC(CCC(=O)O)C(=O)C(=O)NCCC(=O)O)cc1,O=C(c1ccccc1)N1CCN(c2ccc(OCC3CO3)cc2OCC2CO2)nn1,,O=C(c1ccccc1)N1CCN(c2ccc(OCC3CO3)cc2OCC2CO2)N=N1,False,False,False,449.9999694824219
450.0,greedy,136,Cn1nnn1CCC(=O)Nc1ccc(C(=O)O)c(=O)n(CC2CO2)c1=O,CCc1ccc(OCC2CO2)c(C(=O)NCc2ccc(OCC3CO3)cc2)c1,Cn1nnn1CCC(=O)Nc1ccc(C(=O)O)c(=O)n(CC2CO2)c1=O,CCc1ccc(OCC2CO2)c(C(=O)NCc2ccc(OCC3CO3)cc2)c1,True,True,True,449.9996643066406
450.0,sample,136,Cn1nc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CC3)nn2c3ccccc3n2)n2c1,Cc1ccc(NC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)n1,,,False,False,False,449.9996643066406
450.0,greedy,137,CN(C(=O)C(=O)c1ccc(NC(=O)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CCC,Cc1cc(C)c(CNC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,,Cc1ccc(CNC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c(C)c1,False,False,False,450.0006408691406
450.0,sample,137,CC(=N)c1ccc(NC(=O)CCN2CCN(C(=O)C(CCC(=O)O)CCC(=O)O)cc1)C(=O)Nc1ccc(C(,Cc1cc(OCC2CO2)c(NCCNC(=O)c2ccc(OCC3CO3)nc2)c(OC)c1,,COc1cc(C)cc(OCC2CO2)c1NCCNC(=O)c1ccc(OCC2CO2)nc1,False,False,False,450.0006408691406
450.0,greedy,138,CCc1cc(C(=O)O)ccc1C(=O)OCC(=O)N(CCC(=O)O)CC1CC1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)Nc1ccc(C2CCCC2)cc1,CCc1cc(C(=O)O)ccc1C(=O)OCC(=O)N(CCC(=O)O)CC1CC1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)Nc1ccc(C2CCCC2)cc1,True,True,True,450.0001525878906
450.0,sample,138,CCOc1cccc(C(=O)C(CCC(=O)O)CCC(=O)O)c1,O=C(Nc1ccc2c(c1)CCCCN2CCC(NC(=O)c2ccccc2OCC2CO2)CC1)Nc1ccc(CN2CCCC2)c,CCOc1cccc(C(=O)C(CCC(=O)O)CCC(=O)O)c1,,False,False,False,450.0001525878906
450.0,greedy,139,COc1cc(C=CC(=O)c2cc(C(=O)O)n(CCC(=O)O)cc2n2ccccc21,CN(Cc1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1OCC1CO1,,CN(Cc1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1OCC1CO1,False,False,False,450.0000915527344
450.0,sample,139,COC(=O)c1cnc(Cn2c(=O)n(CC(=O)O)n(CCC(=O)O)cc2n1,CNC(=O)c1cccc(CNC(=O)c2ccc(OCC3CO3)cc2)c1OCC1CO1,,CNC(=O)c1cccc(CNC(=O)c2ccc(OCC3CO3)cc2)c1OCC1CO1,False,False,False,450.0000915527344
450.0,greedy,140,O=C(O)CCN(CCC(=O)O)C(=O)Nc1ccc(NC(=O)C2CCC2)cc1C(=O)N1CCCC1,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,O=C(O)CCN(CCC(=O)O)C(=O)Nc1ccc(NC(=O)C2CCC2)cc1C(=O)N1CCCC1,,False,False,False,449.99993896484375
450.0,sample,140,O=C(NCC1CCCCC1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1OCC1CO1,Cc1ccc2c(C(=O)NCc3ccc(C(=O)N(CC3CO3)c2)c(OCC2CO2)c2ccccc21,O=C(NCC1CCCCC1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1OCC1CO1,,False,False,False,449.99993896484375
450.0,greedy,141,COc1ccc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1ccc(N2CCCCC2)cc1)c1ccc(N2CCCC2),COc1ccc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)cc1,,False,False,False,450.0002746582031
450.0,sample,141,COc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(c1ccc(OCC2CO2)cc1N1CCN(C(=O)c1ccc(OCC3CO2)cc1)c1ccc(OCC2CO2)cc1,COc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,,False,False,False,450.0002746582031
450.0,greedy,142,CCOc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)c(=O)n1CCC(=O)O,Cc1ccc(C(=O)NCc2ccc(OCC3CO3)cc2)ccc1OCC1CO1,CCOc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)c(=O)n1CCC(=O)O,,False,False,False,449.9997863769531
450.0,sample,142,CCn1cc(O)c(C(=O)C(CCC(=O)O)CCC(=O)O)c1,Cc1ccc(C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)ccc1C(=O)NCc2ccccc2Cc2ccccc2,CCn1cc(O)c(C(=O)C(CCC(=O)O)CCC(=O)O)c1,,False,False,False,449.9997863769531
450.0,greedy,143,O=C(O)CCN1CCN(C(=O)c2ccc(C(=O)N(CCC(=O)O)CC2)cc1,CC(C)c1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,,CC(C)c1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,False,False,False,450.0003356933594
